age,workclass,education-num,marital-status,occupation,capital-gains,capital-loss,hours-per-week,native-country,target
46,3,9,2,0,0,1485,40,38,1
46,3,9,2,0,0,0,40,38,0
64,3,6,2,13,0,0,40,38,1
50,5,15,2,9,0,0,40,38,1
53,6,14,2,9,0,0,36,38,1
21,3,9,4,2,0,0,40,38,0
22,6,10,2,7,0,0,25,38,0
37,3,13,0,3,7430,0,45,38,1
39,0,15,4,9,0,0,55,38,1
30,3,13,2,11,0,0,40,18,0
25,3,13,4,9,0,1741,40,38,0
26,3,10,4,3,0,0,40,38,0
43,3,13,4,11,0,0,50,38,0
59,3,9,6,0,0,0,60,38,0
27,3,9,3,0,0,0,40,22,0
55,3,6,2,2,0,0,40,38,1
20,3,10,4,7,0,0,12,1,0
25,3,11,4,9,0,0,36,1,0
28,3,12,5,7,0,0,40,38,0
29,3,13,4,11,0,0,50,38,0
60,3,7,2,11,0,0,40,38,1
37,1,13,2,9,15024,0,50,38,1
25,3,7,0,11,0,0,40,38,0
27,3,10,2,2,0,0,60,38,0
50,6,13,2,3,0,0,40,38,1
41,5,10,2,4,5013,0,70,38,0
46,3,4,2,2,0,0,47,38,0
35,3,11,0,7,0,0,40,38,0
21,8,10,4,14,0,0,40,38,0
35,8,7,5,14,6849,0,60,38,0
40,3,9,4,5,0,0,40,38,0
49,3,13,2,3,0,0,40,38,1
29,3,13,4,9,0,0,50,38,0
43,1,13,0,9,0,625,40,38,0
39,3,12,4,13,0,0,60,38,0
35,3,9,4,5,0,0,60,38,0
52,3,10,2,6,0,0,40,38,0
25,3,10,4,5,0,0,40,27,0
20,4,9,4,6,0,0,30,38,0
46,3,10,0,7,0,0,10,41,0
24,3,13,4,3,0,0,40,38,0
29,3,13,2,2,0,0,30,18,0
21,3,10,4,7,0,0,40,38,0
37,0,13,0,3,0,0,50,38,0
43,0,9,4,0,0,0,40,38,0
19,3,9,4,0,0,0,26,38,0
47,3,9,2,11,0,0,45,38,0
61,3,9,2,13,0,0,45,38,1
21,8,12,4,14,0,0,55,38,0
35,3,9,2,7,0,0,60,38,0
60,3,6,2,5,0,0,40,38,0
27,3,10,4,0,0,0,40,38,0
57,1,13,2,9,0,0,35,18,0
56,3,2,2,2,0,0,40,38,0
27,3,9,4,3,0,0,40,38,0
47,3,4,2,6,0,0,35,38,0
19,3,9,4,7,0,0,30,38,0
28,5,8,0,7,0,0,30,38,0
43,3,6,2,0,0,0,40,38,0
63,1,10,0,3,0,0,35,38,0
22,8,10,4,14,0,0,40,38,0
25,3,9,0,5,0,0,40,29,0
35,5,9,4,6,8614,0,40,38,1
20,3,9,4,5,0,0,40,38,0
48,3,6,2,11,0,0,70,38,0
30,1,13,4,9,0,0,40,10,0
31,3,13,2,9,0,0,40,38,1
20,3,9,4,11,0,0,24,29,0
57,6,14,2,9,0,0,50,38,1
41,3,11,2,0,7688,0,44,38,1
33,3,9,0,0,0,0,40,38,0
27,3,11,2,4,0,0,40,38,0
34,3,9,2,4,0,0,60,38,1
22,3,6,4,2,0,0,30,38,0
50,3,12,2,3,0,0,40,38,1
40,5,13,2,9,0,0,45,38,1
37,3,9,2,2,0,0,51,38,0
40,8,12,0,14,0,0,40,38,0
53,3,14,2,3,15024,0,55,38,1
38,5,10,2,6,7688,0,40,38,1
25,6,9,4,9,0,0,40,38,0
51,3,9,2,2,0,0,40,38,0
22,8,8,4,14,0,0,40,38,0
18,3,10,4,7,0,0,16,38,0
41,3,7,2,5,7688,0,40,38,1
33,3,9,4,0,0,0,40,38,0
33,3,13,4,11,0,0,40,38,0
67,6,10,2,13,0,0,40,38,0
47,5,9,2,3,0,2415,50,38,1
24,3,10,4,6,0,0,40,38,0
32,1,4,2,7,0,0,40,38,0
29,3,9,4,7,0,0,40,25,0
25,3,11,4,11,0,0,45,38,0
33,3,10,0,0,0,0,40,38,0
55,3,13,2,2,0,0,40,38,0
31,3,10,2,11,0,0,40,38,1
32,1,14,2,9,0,0,50,38,0
18,3,9,4,10,34095,0,3,38,0
36,3,9,0,0,0,0,50,38,0
58,3,9,6,0,0,0,27,38,0
34,3,14,2,3,0,1902,50,38,1
19,3,7,4,5,0,0,40,38,0
21,3,9,4,0,0,0,40,38,0
36,4,9,4,4,0,0,50,38,0
37,3,13,2,9,15024,0,40,38,1
43,3,9,2,6,0,0,21,37,0
52,6,13,2,10,0,0,40,38,0
48,3,11,0,7,0,0,40,41,0
43,3,10,0,9,0,0,38,38,0
22,3,9,4,7,0,0,40,38,0
57,3,3,0,13,6497,0,40,38,0
37,3,12,4,0,0,0,40,38,0
39,3,10,0,11,0,0,38,38,0
54,3,10,2,11,0,0,40,38,1
27,3,12,4,7,0,0,40,38,0
21,3,9,4,0,0,0,35,38,0
65,3,10,5,0,0,0,38,38,0
30,3,10,2,7,0,0,40,38,0
22,3,5,4,6,0,0,40,38,0
26,3,13,2,11,4064,0,50,38,0
25,3,7,5,2,0,0,40,38,0
35,8,11,2,14,0,0,40,38,1
47,3,11,2,3,15024,0,50,38,1
23,3,12,4,7,0,0,60,38,0
42,3,9,2,11,0,0,40,38,1
39,5,10,4,2,0,0,30,38,0
55,3,16,2,3,0,0,60,38,1
24,6,14,3,9,0,0,10,2,0
46,4,13,2,6,7298,0,40,41,1
53,3,9,2,2,0,0,40,38,1
44,3,7,5,7,0,0,60,38,0
40,3,9,5,13,0,0,40,38,0
48,3,10,2,2,7688,0,40,38,1
26,3,11,5,0,0,0,35,38,0
22,3,9,4,11,0,0,40,38,0
35,8,9,2,14,0,0,12,38,0
20,8,10,4,14,0,0,20,38,0
43,3,9,0,3,0,0,40,38,0
37,1,9,2,7,0,0,25,38,0
30,3,9,2,2,0,0,40,24,0
41,3,9,2,11,0,0,50,38,0
38,3,15,2,9,0,0,60,38,1
77,8,5,2,14,0,0,40,38,0
42,5,9,2,4,0,0,50,38,0
20,3,9,4,13,0,0,40,38,0
36,3,13,0,0,3674,0,40,38,0
32,0,11,4,9,0,0,40,38,0
27,3,13,2,3,0,0,40,38,1
25,6,10,0,10,0,0,45,38,0
40,3,14,4,3,0,0,40,38,0
18,8,7,4,14,0,0,25,38,0
49,3,13,2,3,0,0,45,38,1
17,3,7,4,7,0,0,16,38,0
29,3,9,4,11,0,0,40,38,0
47,3,15,2,9,99999,0,55,35,1
24,5,10,5,5,0,0,45,38,0
58,8,4,2,14,0,0,24,38,0
29,3,9,4,2,0,0,40,38,0
45,3,10,2,0,0,0,24,1,1
30,3,8,2,2,0,0,50,38,0
19,3,10,4,0,0,0,20,38,0
59,3,6,2,13,0,1485,40,38,1
47,3,4,3,7,0,0,30,38,0
41,3,10,2,12,3137,0,40,38,0
28,3,12,4,9,0,0,40,9,0
46,3,12,2,2,0,0,40,38,1
40,5,10,2,2,0,0,60,38,0
66,6,6,0,7,0,0,40,38,0
30,1,13,4,9,14084,0,45,41,1
44,5,10,4,2,0,0,12,38,0
58,5,9,2,3,15024,0,60,38,1
21,3,4,4,7,0,0,48,25,0
59,3,5,6,7,0,0,40,38,0
35,1,10,2,7,0,0,40,38,0
45,3,5,2,0,5178,0,40,38,1
30,3,9,2,13,0,0,40,38,0
33,3,9,4,5,0,0,40,22,0
26,3,10,4,11,0,0,15,38,0
48,3,10,5,11,0,0,35,38,0
31,3,9,4,11,0,0,40,38,0
36,3,9,2,3,0,0,45,38,0
48,3,9,0,9,0,0,38,38,0
30,3,9,2,2,5013,0,40,38,0
33,3,9,2,5,0,0,50,38,1
19,8,5,4,14,0,0,25,38,0
37,1,12,2,9,99999,0,40,41,1
53,3,13,2,3,0,0,45,38,1
18,3,10,4,7,0,0,40,41,0
38,3,10,2,13,7298,0,50,38,1
34,3,10,4,7,0,0,50,38,0
45,3,13,2,11,0,0,52,38,1
33,1,11,2,9,0,0,60,38,0
35,3,11,2,2,0,0,44,38,0
22,3,9,4,5,0,0,40,38,0
35,3,9,0,7,0,0,30,38,0
45,3,9,2,9,0,0,8,38,0
17,3,7,4,4,0,0,45,38,0
50,3,9,2,3,0,0,45,38,0
38,1,13,2,9,0,0,50,38,1
33,3,10,2,2,7298,0,50,38,1
46,3,9,2,11,0,0,35,41,0
25,3,13,4,11,6849,0,50,38,0
64,3,9,2,2,0,0,40,38,0
62,5,10,2,3,0,0,10,38,0
32,3,9,2,12,0,0,60,38,1
17,3,7,4,11,0,0,20,38,0
61,3,9,2,2,0,0,55,38,0
40,6,16,4,9,0,0,40,38,0
21,3,9,4,3,0,0,40,38,0
39,3,13,2,3,15024,0,50,38,1
35,5,10,2,3,0,0,45,38,0
29,3,11,2,9,0,0,40,38,0
27,0,12,4,13,0,0,40,38,0
20,3,12,4,0,0,0,40,38,0
34,8,10,2,14,0,0,20,38,1
51,1,14,4,9,0,0,40,38,0
45,3,9,5,6,0,0,15,38,0
20,8,10,4,14,0,0,40,38,0
31,3,10,2,2,0,0,40,38,0
29,3,9,4,12,0,0,40,38,0
56,3,13,2,0,0,0,30,1,0
55,5,10,0,12,0,0,12,38,1
26,3,10,4,12,0,0,20,38,0
46,3,10,2,2,15024,0,45,38,1
32,1,9,2,7,0,0,40,38,0
28,3,9,2,11,0,0,40,38,0
27,3,4,4,7,0,0,35,12,0
23,3,5,3,2,0,0,40,25,0
59,3,6,2,2,0,0,40,38,0
26,3,8,4,2,0,0,48,12,0
36,3,6,4,5,0,0,40,38,0
18,3,9,4,11,0,0,15,38,0
33,3,5,0,5,0,0,70,38,0
60,5,11,2,13,0,0,15,10,1
40,3,9,0,6,0,0,48,25,0
48,3,9,2,4,0,0,43,38,0
27,5,6,2,2,0,0,48,38,0
19,3,10,4,7,0,0,20,38,0
38,3,13,2,9,0,0,50,38,1
26,3,10,0,2,0,0,43,38,0
45,0,11,2,10,3908,0,40,38,0
20,3,10,4,0,0,0,20,38,0
32,0,9,0,2,0,0,40,38,0
22,3,10,4,5,0,0,13,38,0
22,3,9,4,0,0,0,40,38,0
38,6,9,4,7,114,0,38,38,0
34,3,9,2,2,0,1848,50,38,1
46,3,2,6,7,0,0,30,25,0
39,3,13,0,3,0,0,25,38,0
79,5,9,6,7,0,0,24,38,0
60,8,13,2,14,0,0,8,38,1
24,3,9,4,11,0,0,40,5,0
31,3,10,2,2,2407,0,65,38,0
37,5,13,2,11,3137,0,77,39,0
23,3,9,4,2,0,0,40,38,0
31,3,10,2,13,0,1579,45,7,0
29,3,13,2,9,0,0,40,38,1
22,6,13,4,9,0,0,43,38,0
69,8,10,6,14,0,0,20,38,0
55,1,9,0,7,0,0,38,38,0
43,3,9,0,2,0,0,40,38,0
23,3,4,4,4,0,0,36,25,0
29,3,9,4,0,0,0,35,25,0
22,3,11,4,7,0,0,40,25,0
22,3,10,4,11,0,0,42,38,0
25,3,9,2,3,7298,0,84,38,1
29,3,10,4,6,0,0,45,38,0
25,6,10,4,13,0,0,40,38,0
33,0,9,4,3,0,0,40,38,0
33,3,13,4,9,0,0,40,38,1
31,3,16,4,9,0,0,28,38,0
30,1,14,2,9,0,1887,45,38,1
55,3,13,2,11,0,0,40,38,0
36,3,8,4,3,4650,0,50,38,0
47,8,9,6,14,0,0,40,38,0
28,3,13,4,11,8614,0,40,38,1
42,3,14,2,9,0,0,40,38,1
51,3,12,0,3,0,0,55,10,0
62,1,13,0,9,0,0,40,38,0
65,4,10,2,11,0,0,35,38,1
23,3,13,2,9,0,0,40,38,0
60,8,9,2,14,0,0,32,38,0
47,3,4,2,2,0,0,60,38,1
50,4,9,0,3,0,0,40,38,0
70,8,13,2,14,0,0,6,38,0
32,5,13,2,2,0,0,40,38,0
37,0,10,2,6,0,0,40,38,0
31,3,9,4,2,14344,0,40,38,1
76,3,6,6,11,0,0,12,38,0
54,3,13,0,11,0,0,60,38,0
32,0,13,2,9,0,0,40,38,1
31,3,10,4,0,0,0,52,38,0
31,0,13,0,10,0,0,50,38,1
65,5,15,0,9,0,1668,40,38,0
30,3,9,2,6,0,0,60,20,1
63,8,9,2,14,0,0,40,38,0
21,3,10,4,9,0,0,10,38,0
40,0,14,2,12,0,1902,40,29,1
26,6,10,4,2,0,0,40,38,0
18,3,7,4,7,0,0,8,38,0
34,1,9,2,7,0,0,50,38,0
66,1,10,0,7,7896,0,40,41,1
44,5,10,4,4,0,0,60,38,0
30,3,12,4,12,0,0,40,38,0
36,5,13,4,2,0,0,40,38,0
31,3,10,2,9,0,0,50,38,1
22,3,10,4,11,0,0,20,38,0
28,8,4,0,14,0,0,84,38,0
23,3,9,4,11,0,0,40,38,0
49,3,14,2,3,15024,0,50,38,1
39,5,13,5,2,0,0,35,38,0
67,8,13,2,14,9386,0,60,38,1
19,3,10,4,5,0,0,16,38,0
30,3,12,2,3,0,1848,50,38,1
25,3,10,4,2,0,0,40,0,0
24,3,9,4,13,0,0,30,41,0
46,3,9,2,6,0,0,40,38,0
37,3,14,2,9,0,0,45,38,0
41,0,9,2,7,0,0,40,38,0
40,5,10,2,9,0,0,20,38,0
44,3,9,0,0,0,0,40,38,0
32,3,9,2,6,0,0,40,38,0
58,3,9,2,5,0,0,20,38,1
48,3,9,2,6,0,0,48,38,0
34,3,13,2,3,0,0,40,38,0
29,3,11,4,0,0,0,40,38,0
46,4,13,2,11,0,0,50,38,1
36,1,9,4,13,0,0,40,38,0
59,1,13,4,0,0,0,38,38,0
29,3,8,2,13,0,0,40,25,0
50,8,14,4,14,0,0,40,38,0
25,3,9,2,6,0,0,40,38,0
27,3,12,4,7,0,0,35,29,0
48,3,9,2,4,0,0,70,38,0
51,0,16,4,9,0,1564,70,38,1
36,3,9,0,13,8614,0,45,38,1
42,1,7,0,11,7430,0,50,32,1
49,6,13,2,0,0,0,40,38,1
33,3,10,4,12,0,0,20,38,0
40,3,13,0,11,0,1564,60,38,1
26,3,13,4,9,0,0,40,38,0
69,8,9,0,14,0,0,40,38,1
59,3,9,2,6,0,0,30,21,0
30,3,9,4,0,0,0,40,38,0
31,1,12,2,0,0,0,35,38,0
30,3,13,2,3,0,0,50,38,1
27,3,13,4,3,0,0,40,38,0
20,8,10,4,14,0,0,16,38,0
56,3,12,0,0,4101,0,40,38,0
24,3,9,2,6,0,0,40,38,0
47,3,13,0,11,0,0,50,38,0
51,3,13,4,9,0,0,35,38,0
34,3,9,2,2,0,0,45,38,0
47,3,9,0,7,0,0,9,38,0
47,3,10,2,0,0,0,44,38,1
20,3,10,4,0,0,0,40,39,0
34,4,9,2,2,0,0,54,41,1
31,3,7,0,7,0,0,40,38,0
42,3,11,0,7,0,0,32,38,0
52,3,3,3,2,0,0,40,25,0
56,3,9,6,0,0,0,40,38,0
53,3,9,2,2,0,0,40,38,1
26,3,10,2,11,0,0,50,38,1
81,3,10,0,0,0,0,20,38,0
28,8,6,4,14,0,0,40,38,0
57,0,10,0,9,0,0,48,38,1
34,3,9,4,0,0,0,40,38,0
31,8,6,2,14,0,0,40,38,0
24,3,11,4,12,0,0,40,38,0
20,3,9,4,7,0,2001,40,38,0
68,0,10,0,0,2346,0,40,38,0
60,3,9,5,11,0,0,32,38,0
37,0,10,2,2,0,0,40,38,0
25,3,4,4,5,0,0,40,38,0
36,0,9,2,0,0,0,40,38,0
45,3,12,2,2,0,0,40,38,0
34,3,10,2,3,0,0,60,38,1
31,3,13,5,3,0,0,70,38,0
47,5,13,2,4,0,0,60,38,0
60,5,9,2,2,0,0,42,38,1
75,3,13,2,3,0,0,24,38,0
43,1,10,2,10,0,0,40,38,0
18,3,9,4,5,0,0,40,38,0
25,3,13,4,12,0,1092,40,29,0
20,3,9,4,0,0,0,40,38,0
32,3,9,4,11,0,0,50,38,0
57,4,13,2,3,0,0,20,38,0
43,3,10,2,13,0,0,60,38,1
18,5,9,4,4,0,0,40,38,0
41,1,13,5,9,0,0,40,38,0
48,3,9,4,6,0,0,40,5,0
35,3,9,2,13,5178,0,90,38,1
41,6,11,2,3,0,0,40,38,0
23,3,9,4,2,0,1594,20,38,0
32,6,13,2,10,0,1887,45,38,1
33,3,9,4,2,0,0,40,7,0
58,3,9,2,6,0,0,40,38,0
22,3,10,4,11,0,0,65,38,0
33,3,10,0,7,0,0,50,38,0
42,5,15,2,9,0,0,38,38,1
25,3,9,4,0,0,0,40,38,0
39,3,9,2,9,0,0,50,38,1
35,3,13,2,11,0,0,45,38,1
50,3,10,2,0,0,1902,38,38,1
49,1,14,2,3,0,0,50,38,1
25,1,13,4,9,0,0,40,38,0
47,0,10,0,0,0,0,40,38,0
46,3,10,2,3,0,0,40,38,1
42,6,12,0,9,0,0,40,38,0
37,3,7,4,13,0,0,60,38,1
25,3,13,4,2,0,0,40,25,0
29,3,6,2,2,5013,0,40,38,0
26,3,10,4,11,0,0,45,38,0
26,8,10,4,14,0,0,40,38,0
45,4,13,2,3,0,0,40,38,1
34,3,9,5,3,0,0,30,38,0
33,0,12,4,0,0,0,40,38,0
43,3,13,2,3,0,0,40,38,1
28,3,9,2,2,0,0,45,38,0
51,5,10,2,4,0,0,75,38,0
21,3,10,4,7,0,0,35,38,0
23,3,12,4,7,0,0,35,38,0
30,3,9,4,12,0,0,40,38,0
46,3,14,2,3,0,0,45,38,1
38,4,9,4,4,0,0,50,38,0
20,3,9,4,11,0,0,40,38,0
36,3,13,2,9,0,1485,50,38,1
37,5,15,2,9,99999,0,50,38,1
44,1,14,4,9,0,1876,42,38,0
33,3,9,2,2,0,0,40,38,1
45,1,13,4,3,0,0,40,38,0
47,3,10,2,2,0,0,40,38,0
54,3,9,2,2,0,1902,40,38,1
17,3,6,4,7,0,0,30,38,0
43,3,9,2,3,0,0,36,31,1
45,3,13,6,9,10520,0,50,38,1
37,3,10,4,0,0,0,40,38,0
44,1,11,2,2,0,0,40,38,1
55,1,14,6,9,914,0,50,38,0
41,3,9,2,6,0,0,48,38,0
23,3,13,4,0,2174,0,40,38,0
38,3,10,4,0,0,0,40,38,0
23,3,13,4,5,0,0,40,4,0
35,3,9,2,2,7298,0,40,38,1
18,3,7,4,3,0,0,20,38,0
47,3,11,2,7,0,0,40,38,0
25,3,10,4,9,0,0,8,38,0
41,5,9,2,3,0,0,50,38,0
23,3,10,4,0,0,0,24,39,0
41,3,9,2,0,0,0,40,38,0
26,3,10,2,3,2407,0,50,38,0
30,1,10,4,0,0,0,40,38,0
42,3,10,2,11,0,0,40,38,1
35,3,9,0,3,0,0,40,38,0
28,8,13,4,14,0,0,18,38,0
29,3,10,5,12,0,0,40,38,0
21,3,10,3,0,0,0,15,38,0
48,6,14,0,9,0,0,40,38,1
44,5,9,0,13,0,0,60,38,0
34,1,5,4,7,0,0,40,38,0
19,3,9,4,7,0,0,25,38,0
32,3,10,0,2,0,0,40,38,1
31,6,12,5,7,0,0,40,38,0
25,3,9,2,5,2407,0,40,38,0
47,0,9,2,0,0,0,40,38,1
46,0,7,6,0,0,0,40,38,0
18,3,8,4,0,0,0,40,38,0
31,3,10,2,0,0,1740,20,38,0
28,6,9,2,0,0,0,40,38,0
38,3,9,2,6,0,0,48,38,1
33,4,9,2,2,0,0,40,38,1
17,8,6,4,14,0,0,15,38,0
41,3,11,2,3,0,0,40,38,1
46,3,10,2,11,15024,0,40,38,1
38,1,10,2,9,0,0,44,38,0
24,3,13,4,11,0,0,60,38,0
49,3,9,2,6,0,0,40,38,1
60,0,10,0,9,0,0,40,38,0
44,3,13,2,11,0,0,60,38,1
63,4,11,2,3,0,0,40,38,1
40,3,9,2,11,0,0,60,38,1
45,4,10,2,3,0,0,50,38,1
49,3,10,2,0,0,1902,50,38,1
36,3,9,0,11,0,0,40,38,0
65,1,9,2,7,0,0,8,38,0
41,3,13,6,3,0,0,20,38,0
25,3,14,5,7,0,0,40,38,0
20,8,10,4,14,0,0,35,38,0
60,3,11,6,0,0,0,40,38,0
17,1,7,4,9,0,0,20,32,0
28,3,12,2,3,0,0,16,38,1
31,3,12,4,2,0,0,50,38,0
47,3,14,4,9,0,0,35,38,0
45,5,10,2,13,0,0,45,38,0
51,3,13,4,9,0,0,40,38,0
23,3,9,4,6,0,0,40,38,0
44,5,14,2,3,0,1902,60,38,1
34,3,9,4,3,0,0,50,38,0
19,3,10,4,9,0,0,10,38,0
51,8,9,2,14,0,0,40,38,1
46,6,9,2,13,0,0,40,38,0
30,3,16,2,9,0,1977,40,2,1
37,3,6,2,4,0,0,35,25,0
56,3,15,2,9,0,0,45,38,1
29,3,9,2,0,0,0,45,38,0
46,5,14,2,2,0,0,50,38,1
55,3,9,2,2,0,0,40,38,0
45,3,13,0,11,8614,0,48,38,1
34,3,9,3,5,0,0,40,12,0
45,8,5,5,14,0,0,40,38,0
41,3,13,4,0,0,0,40,38,0
22,8,10,4,14,0,0,20,38,0
34,3,15,2,9,0,0,50,38,1
27,3,9,4,2,0,0,40,38,0
29,3,10,4,5,0,0,37,38,0
19,0,8,4,7,0,0,30,38,0
47,1,13,2,9,0,0,40,38,0
43,4,10,2,3,0,0,50,38,1
52,3,11,5,3,0,0,60,38,0
33,5,12,0,11,0,0,60,38,0
29,3,5,2,13,0,0,40,38,0
23,3,9,2,5,0,0,40,38,0
23,3,10,4,3,0,0,40,38,0
39,3,13,2,3,0,0,60,38,0
43,3,3,4,6,0,0,40,25,0
31,3,9,2,2,0,0,40,38,1
47,4,9,2,2,0,0,40,38,1
26,3,9,4,0,0,0,60,38,0
58,1,10,4,9,0,0,55,38,0
47,4,15,0,9,27828,0,50,38,1
55,3,13,4,12,0,1590,38,38,0
26,3,9,2,3,5013,0,40,38,0
28,3,9,4,6,0,0,40,38,0
36,3,9,2,2,0,0,40,38,0
40,3,9,2,11,0,0,50,38,0
19,3,7,4,7,0,0,40,38,0
63,5,13,2,11,10605,0,40,38,1
42,3,13,2,13,0,0,40,38,0
76,3,5,2,10,0,0,13,38,0
23,6,11,4,12,0,0,40,38,0
38,5,3,4,13,0,0,40,38,0
33,6,14,4,9,0,0,30,23,0
48,1,14,2,9,0,0,40,38,1
56,3,10,0,13,0,0,40,38,1
32,3,9,2,6,0,0,40,38,0
44,1,10,0,9,0,0,25,38,0
27,3,9,0,0,0,0,40,38,0
33,0,10,4,3,0,0,50,38,0
22,3,3,4,5,0,0,40,25,0
18,8,10,4,14,0,0,20,38,0
44,3,9,2,2,0,0,40,38,0
42,3,9,2,13,0,0,60,38,0
34,3,10,4,0,0,0,40,38,0
45,0,9,2,0,0,1672,40,38,0
57,4,9,2,11,0,0,40,4,0
59,1,13,2,9,0,0,40,38,1
33,0,10,2,3,0,0,40,38,1
52,3,9,2,4,0,0,49,25,0
17,3,8,4,11,0,0,15,38,0
29,3,9,4,7,0,0,30,1,0
63,5,13,2,11,0,0,30,38,1
20,3,10,4,5,0,0,24,38,0
42,4,15,2,9,0,1977,50,38,1
50,5,9,2,4,0,0,50,38,0
55,3,9,2,8,0,0,30,38,0
27,3,12,2,0,0,0,25,38,0
28,3,13,2,3,0,0,45,38,0
55,3,11,2,6,0,0,45,38,0
44,0,10,2,2,0,0,40,38,0
53,6,10,4,10,0,0,40,38,0
23,3,9,2,2,0,0,40,38,0
25,3,9,0,0,0,0,40,38,0
44,6,13,0,9,0,0,40,38,0
55,3,14,2,3,0,1977,40,38,1
48,5,10,2,9,0,0,35,38,1
46,3,9,2,2,0,0,40,38,0
26,3,10,4,13,0,0,40,38,0
30,3,4,5,4,0,0,45,25,0
32,3,14,2,9,0,0,40,38,1
52,3,9,2,3,0,0,48,38,0
52,3,9,2,11,7298,0,50,38,1
39,3,9,5,11,0,0,47,38,0
57,1,13,2,9,0,1902,40,38,1
21,3,9,4,2,594,0,40,38,0
22,6,10,4,7,0,0,10,38,0
26,3,10,2,6,0,0,40,38,0
26,6,10,2,7,0,0,40,38,0
44,3,11,2,3,0,0,40,38,1
42,3,10,0,0,0,0,30,38,0
40,3,10,2,13,0,0,43,38,0
22,3,7,4,2,0,0,45,38,0
62,3,9,2,2,0,0,45,38,1
44,3,10,2,2,0,0,40,38,0
18,8,10,4,14,0,0,40,38,0
33,5,2,3,2,0,0,40,25,0
45,3,9,2,3,0,0,50,38,0
18,3,7,2,5,0,0,40,38,0
32,1,10,4,2,0,0,40,38,0
33,3,16,4,9,0,0,60,38,1
20,3,10,4,9,0,0,15,38,0
68,5,9,2,4,0,0,20,38,0
61,3,4,2,11,0,0,50,38,1
48,3,16,2,9,0,0,40,38,1
45,3,9,2,11,0,0,40,38,0
36,5,9,2,11,7688,0,40,38,1
32,0,9,4,7,0,0,32,38,0
35,3,13,0,7,0,0,40,38,0
39,3,9,2,2,0,0,40,38,0
53,3,4,2,6,0,0,40,38,0
30,3,10,5,11,0,0,16,38,0
37,3,9,4,13,0,0,40,41,0
40,3,13,0,10,0,0,45,38,0
25,3,10,4,0,0,0,40,22,0
41,3,9,4,11,0,0,60,38,0
52,5,9,2,4,0,0,98,38,1
33,3,9,2,2,0,0,40,38,0
28,3,9,4,2,0,0,40,38,0
25,5,9,2,2,7298,0,40,38,1
53,3,10,2,11,0,0,55,38,0
44,3,2,4,7,0,0,10,38,0
35,3,9,0,3,0,0,40,38,0
38,3,10,0,2,0,0,58,30,0
34,3,9,2,6,0,0,40,38,0
33,3,9,0,6,0,0,40,38,0
24,6,10,2,0,0,0,45,38,0
65,1,9,6,7,0,0,25,38,0
29,3,12,2,11,0,0,60,38,0
39,4,15,2,9,99999,0,65,38,1
46,1,10,2,10,0,0,40,38,1
37,3,4,2,4,2580,0,60,38,0
47,6,14,2,3,0,0,47,38,1
62,3,10,2,7,0,0,40,38,0
54,5,9,2,11,0,0,60,38,0
90,3,10,4,7,0,0,35,38,0
33,3,12,3,2,0,0,20,38,0
57,3,10,2,3,0,1672,45,38,0
25,3,12,4,2,0,0,40,38,0
44,4,10,2,11,0,0,50,38,1
52,3,13,3,7,0,0,50,38,0
21,3,10,4,6,0,0,40,38,0
31,3,9,4,7,0,0,18,38,0
39,3,14,2,13,0,0,40,30,0
59,0,9,6,6,0,0,40,38,0
29,5,9,2,3,0,0,55,38,0
49,3,4,4,9,0,0,45,38,0
34,3,5,2,2,0,0,40,38,0
22,3,13,4,11,0,0,40,38,0
32,3,13,2,11,0,0,40,32,0
39,6,9,0,7,0,0,40,38,0
46,3,14,2,9,0,0,60,38,0
50,3,9,2,2,3103,0,40,38,1
34,3,9,4,7,0,0,40,38,0
28,1,14,2,9,0,1902,55,38,0
18,3,8,4,11,0,0,24,38,0
20,3,9,4,11,0,0,30,38,0
20,3,9,4,6,0,0,40,38,0
55,6,11,6,3,0,0,38,38,0
22,3,10,4,11,0,0,40,38,0
60,5,14,2,3,0,0,40,38,0
40,3,6,0,2,0,0,50,38,0
47,6,10,2,0,0,0,30,38,0
23,3,13,4,3,0,0,35,1,0
57,1,9,6,13,0,0,40,38,0
52,3,7,2,7,0,0,40,38,0
42,3,4,6,2,0,0,40,38,0
25,3,12,4,5,0,0,20,38,0
49,4,9,2,0,0,2377,40,38,1
41,0,10,4,10,0,0,40,38,0
40,6,11,2,7,0,0,30,38,0
38,3,13,2,3,0,0,55,38,1
58,3,9,4,13,0,0,40,1,0
26,3,13,4,7,0,0,35,38,0
57,3,6,0,0,0,0,70,10,0
28,3,9,2,11,0,1628,60,38,0
42,3,9,5,11,0,0,40,38,0
28,3,10,4,3,2174,0,55,38,0
17,8,5,4,14,0,0,40,38,0
39,5,5,2,2,0,0,40,38,0
28,3,9,2,6,0,0,40,38,0
42,3,9,2,6,4386,0,48,38,1
51,5,10,0,11,0,0,50,38,0
27,3,10,4,0,0,0,39,38,0
41,3,9,0,0,0,0,43,38,0
28,3,13,2,2,0,0,40,38,0
54,5,10,0,4,10520,0,30,38,1
73,8,9,6,14,0,0,8,38,0
49,3,9,2,0,0,0,30,38,0
47,3,14,2,3,0,0,40,38,1
27,3,10,2,2,0,0,49,38,0
42,1,13,2,9,0,0,45,38,1
32,3,9,2,0,0,0,40,38,0
32,1,9,2,7,0,0,41,38,0
